,60/40,BTC,ETH,HFs,PE,RealEstate,Macro,SG CTA,Commodities,Gold
2019-01-29,334.0714004378468,3401.14,104.57500000000014,1209.95,38.92092514038086,21.413337707519517,1020.596,2063.232,19.11786079406743,123.9800033569336
2019-01-30,337.61120791632504,3432.64,107.30000000000015,1211.46,39.31406784057617,21.62058830261229,1020.596,2055.724,19.285037994384815,124.69000244140625
2019-01-31,340.0345124066939,3417.04,105.75300000000016,1215.15,39.70721435546875,21.62887954711913,1038.646,2065.032,19.21936035156255,124.75
2019-02-01,339.43815320689976,3448.51,106.31500000000015,1214.76,39.81443405151367,21.529405593872063,1038.646,2058.899,19.392507553100636,124.5
2019-02-04,340.6285916264453,3417.03,106.55800000000016,1215.49,39.957393646240234,21.653751373291005,1038.646,2052.706,19.47609519958501,123.95999908447266
2019-02-05,341.7389563901151,3422.6,106.04000000000016,1219.22,40.207584381103516,21.827842712402333,1038.646,2058.018,19.437288284301808,124.27999877929688
2019-02-06,341.55875286799187,3366.32,103.18300000000015,1218.81,40.13608932495117,21.645458221435536,1038.646,2062.818,19.416391372680714,123.44000244140625
2019-02-07,339.96114058369835,3358.91,103.18500000000013,1216.98,39.85017395019531,21.744943618774403,1038.646,2076.995,19.207420349121143,123.73999786376953
2019-02-08,340.3920355313071,3594.91,117.37500000000014,1216.76,39.70721435546875,21.786394119262685,1038.646,2087.318,19.17159652709966,124.20999908447266
2019-02-11,340.30936810343246,3591.59,119.53000000000014,1216.23,39.63572692871094,21.802970886230458,1038.646,2090.268,19.141742706298878,123.5999984741211
2019-02-12,342.8400980894911,3576.31,119.72000000000016,1218.63,39.993133544921875,21.645458221435536,1038.646,2077.534,19.27906799316411,123.86000061035156
2019-02-13,343.2080929005532,3571.42,120.48300000000017,1217.53,40.100345611572266,21.67033958435057,1038.646,2078.274,19.374595642089886,123.37000274658203
2019-02-14,343.34426102213513,3570.02,120.44500000000016,1218.33,39.921653747558594,21.653751373291,1038.646,2087.143,19.397283554077195,124.05999755859375
2019-02-15,345.54380755396545,3564.79,120.42800000000017,1220.07,40.279048919677734,21.81126213073729,1038.646,2083.041,19.61342048645024,124.80000305175781
2019-02-18,345.54380755396545,3852.25,141.25500000000017,1220.07,40.279048919677734,21.81126213073729,1038.646,2082.137,19.61342048645024,124.80000305175781
2019-02-19,346.14112016678087,3887.89,143.0400000000002,1221.82,40.60071563720703,21.81126213073729,1038.646,2084.968,19.649242401123093,126.69999694824219
2019-02-20,346.5516313740559,3912.98,144.9750000000002,1222.16,40.67219924926758,21.695201873779286,1038.646,2086.95,19.768655776977585,126.4800033569336
2019-02-21,345.3958836735842,3897.72,143.4830000000002,1221.71,40.45775604248047,21.71178245544432,1038.646,2078.562,19.738803863525437,125.05000305175781
2019-02-22,347.1190830359953,3941.75,146.9430000000002,1223.08,40.743675231933594,21.85271835327147,1038.646,2086.855,19.82238960266118,125.5
2019-02-25,347.21505120034885,3805.67,135.74000000000018,1223.71,40.85089874267578,21.72007179260253,1038.646,2090.355,19.6731281280518,125.37000274658203
2019-02-26,347.4457515736826,3790.19,134.85300000000018,1224.19,40.993858337402344,21.769811630249013,1038.646,2090.578,19.66118621826176,125.58000183105469
2019-02-27,346.89172137142344,3749.38,130.89500000000018,1222.92,40.77941131591797,21.670339584350575,1038.646,2076.366,19.750745773315472,124.69000244140625
2019-02-28,346.1510959471002,3802.53,135.0700000000002,1222.84,40.815155029296875,21.69520187377929,1039.941,2073.692,19.607450485229535,123.98999786376953
2019-03-01,347.0781508405587,3828.22,136.1030000000002,1224.64,40.92237091064453,21.57914161682128,1039.941,2074.232,19.54774475097661,121.87999725341797
2019-03-04,346.6845647679139,3699.76,125.40000000000019,1223.69,40.993858337402344,21.60401153564452,1039.941,2081.298,19.655214309692425,121.55999755859375
2019-03-05,346.46405320087564,3833.97,135.1350000000002,1223.2,40.77941131591797,21.744943618774403,1039.941,2080.866,19.667156219482465,121.72000122070312
2019-03-06,345.5122994851409,3845.71,136.4600000000002,1223.7,40.70793533325195,21.628879547119134,1039.941,2095.921,19.553714752197305,121.61000061035156
2019-03-07,344.1456537753404,3871.42,137.42000000000021,1222.56,39.993133544921875,21.529405593872067,1039.941,2120.908,19.45221710205082,121.51000213623047
2019-03-08,343.90525238785017,3868.84,135.4650000000002,1220.91,39.85017395019531,21.628879547119134,1039.941,2108.746,19.386537551879922,122.83999633789062
2019-03-11,346.89932175577553,3847.91,131.9950000000002,1223.4,40.279048919677734,21.877588272094716,1039.941,2117.305,19.511920928955117,122.23999786376953
2019-03-12,348.0773348035482,3865.41,132.8330000000002,1223.93,40.45775604248047,21.885875701904286,1039.941,2109.668,19.58953857421879,122.9800033569336
2019-03-13,349.46554336760346,3852.32,131.2250000000002,1224.42,40.67219924926758,22.010225296020497,1039.941,2105.041,19.795524597168008,123.83999633789062
2019-03-14,349.1383908412728,3851.57,131.28000000000017,1224.89,40.743675231933594,22.035091400146474,1039.941,2108.012,19.685068130493203,122.41000366210938
2019-03-15,350.62994734738965,3897.41,135.8730000000002,1225.18,41.13682556152344,22.026803970336903,1039.941,2108.131,19.79850959777836,122.97000122070312
2019-03-18,351.25167579800416,3971.19,137.2730000000002,1224.3,41.38699722290039,21.96048927307128,1039.941,2114.329,19.846277236938516,123.04000091552734
2019-03-19,351.2189183212835,3991.47,137.6080000000002,1225.23,41.315521240234375,21.92732620239257,1039.941,2112.496,19.90597915649418,123.37999725341797
2019-03-20,351.46629986602005,4009.47,137.7150000000002,1224.79,41.45847702026367,21.98929023742675,1039.941,2107.418,19.977624893188512,124.18000030517578
2019-03-21,353.88669165382385,3973.24,135.1150000000002,1224.53,41.45847702026367,22.248870849609368,1039.941,2120.743,20.007478713989297,123.68000030517578
2019-03-22,350.5815594171564,3977.74,135.8180000000002,1224.01,40.743675231933594,22.089773178100582,1039.941,2123.9,19.744773864746133,123.97000122070312
2019-03-25,350.7545603373653,3887.56,131.86000000000018,1223.4,40.35053634643555,22.11489677429199,1039.941,2121.957,19.774625778198285,124.91999816894531
2019-03-26,352.2662156406487,3912.6,133.15300000000016,1223.62,40.564971923828125,22.290744781494137,1039.941,2126.906,19.834333419799844,124.30000305175781
2019-03-27,351.5053369666305,4008.98,137.6530000000002,1223.78,40.743675231933594,22.290744781494137,1039.941,2138.692,19.78656768798832,123.6500015258789
2019-03-28,352.3454332399051,4010.76,137.14000000000019,1223.21,40.743675231933594,22.416347503662102,1039.941,2138.786,19.774625778198285,121.9000015258789
2019-03-29,353.51526332099985,4072.16,140.48000000000016,1220.76,40.92237091064453,22.374481201171868,1039.941,2145.185,19.744773864746133,122.01000213623047
2019-04-01,355.115701926947,4126.69,140.64300000000017,1225.84,41.45847702026367,22.39960098266601,1039.941,2145.623,19.92986297607426,121.52999877929688
2019-04-02,355.46211237328816,4802.47,159.72300000000018,1227.09,41.45847702026367,22.48333740234374,1039.941,2154.758,19.995540618896527,121.9800033569336
2019-04-03,355.35414627902753,5296.0,178.3400000000002,1222.11,41.85162353515625,22.474964141845692,1039.941,2144.068,19.989568710327195,121.80000305175781
2019-04-04,356.06861695808885,4847.05,155.86800000000017,1222.29,41.70866012573242,22.399600982666005,1039.941,2143.711,20.079128265380902,122.11000061035156
2019-04-05,357.1722965966929,4999.01,163.76300000000015,1222.39,41.923099517822266,22.42472457885741,1039.941,2149.303,20.144805908203168,121.9800033569336
2019-04-08,357.10796346602723,5252.89,181.38800000000015,1222.64,41.88735580444336,22.391227722167958,1039.941,2148.302,20.198541641235394,122.51000213623047
2019-04-09,356.2596554068229,5220.08,177.77300000000014,1222.07,41.52995300292969,22.20700454711913,1039.941,2145.301,20.10898017883305,123.1500015258789
2019-04-10,357.32642762612346,5302.92,176.20000000000013,1222.64,41.923099517822266,22.44984245300292,1039.941,2155.595,20.222421646118207,123.52999877929688
2019-04-11,356.9441202152238,5054.03,164.73300000000015,1222.75,41.85162353515625,22.424724578857415,1039.941,2157.485,20.09107017517094,121.94999694824219
2019-04-12,357.7396740651308,5042.54,163.76500000000016,1222.87,42.209014892578125,22.567073822021474,1039.941,2149.26,20.216453552246136,121.83000183105469
2019-04-15,357.786180384391,5021.53,160.13000000000014,1223.53,42.24475860595703,22.4582176208496,1039.941,2145.631,20.19256973266606,121.5999984741211
2019-04-16,357.4439905207164,5185.02,165.64000000000016,1224.05,42.4234619140625,22.114896774291985,1039.941,2154.331,20.162715911865277,120.51000213623047
2019-04-17,356.94145563958483,5221.26,166.57800000000015,1223.69,42.45919418334961,21.90555000305175,1039.941,2157.898,20.16868591308598,120.27999877929688
2019-04-18,357.70243263790627,5308.57,175.7550000000001,1223.81,42.780860900878906,22.006034851074215,1039.941,2172.094,20.169282913208054,120.37000274658203
2019-04-19,357.70243263790627,5269.97,172.6150000000001,1223.81,42.780860900878906,22.006034851074215,1039.941,2171.729,20.169282913208054,120.37000274658203
2019-04-22,357.6873281596634,5365.89,171.76800000000011,1224.75,42.63789749145508,21.830190658569332,1039.941,2172.648,20.25227355957036,120.37000274658203
2019-04-23,359.88875951109725,5580.07,172.5630000000001,1225.55,42.88808059692383,21.96416854858398,1039.941,2184.832,20.25227355957036,120.12000274658203
2019-04-24,359.94169272613516,5435.81,164.39000000000007,1226.01,42.95956039428711,22.156764984130856,1039.941,2207.119,20.091070175170945,120.47000122070312
2019-04-25,359.63272218100997,5495.18,164.97500000000008,1226.59,42.780860900878906,22.173515319824215,1039.941,2198.532,19.98896980285649,120.56999969482422
2019-04-26,361.0232340473671,5097.52,151.15800000000007,1228.61,43.06678771972656,22.282367706298825,1039.941,2199.912,19.7931346893311,121.37000274658203
2019-04-29,361.0704367608099,5129.68,151.9500000000001,1228.78,43.316959381103516,22.064649581909176,1039.941,2201.694,19.792539596557663,120.83000183105469
2019-04-30,361.4646051142003,5237.87,156.46000000000012,1228.842,43.2454833984375,22.223754882812493,1051.523,2204.011,19.798509597778366,121.19999694824219
2019-05-01,359.75199108649554,5307.8,157.57800000000012,1228.85,43.031044006347656,22.223754882812493,1051.523,2202.028,19.708950042724656,120.4000015258789
2019-05-02,358.8782382755928,5405.46,158.98800000000008,1227.96,43.031044006347656,22.290744781494134,1051.523,2190.548,19.476095199585007,119.94000244140625
2019-05-03,361.19193914240475,5689.05,165.9180000000001,1228.73,43.602882385253906,22.43309593200683,1051.523,2198.079,19.571626663208054,120.6500015258789
2019-05-06,360.65330642707465,5693.95,173.15000000000012,1228.27,43.20974349975586,22.349359512329094,1051.523,2191.399,19.52983093261723,120.80999755859375
2019-05-07,357.4918623421282,5844.63,170.18000000000012,1225.08,42.53068161010742,22.014411926269524,1051.523,2176.991,19.296977996826215,121.20999908447266
2019-05-08,356.92428410698966,5900.67,168.42800000000008,1223.79,42.780860900878906,21.989290237426754,1051.523,2176.955,19.326831817626996,120.91000366210938
2019-05-09,356.65273639161745,6080.72,168.0550000000001,1221.41,42.60215377807617,22.07302856445312,1051.523,2163.883,19.21637535095219,121.19999694824219
2019-05-10,357.63205896207506,6291.33,171.60500000000005,1222.27,42.780860900878906,22.248870849609368,1051.523,2169.871,19.24861526489262,121.43000030517578
2019-05-13,352.9473466937671,7864.38,171.60500000000005,1218.68,41.815879821777344,22.198631286621087,1051.523,2154.748,19.03427314758305,122.66999816894531
2019-05-14,354.70660796390575,7719.93,204.38800000000012,1218.01,42.209014892578125,22.332612991333004,1051.523,2153.823,19.267126083374066,122.45999908447266
2019-05-15,356.4022839023126,8171.07,239.6430000000001,1219.81,42.31624221801758,22.433095932006832,1051.523,2170.326,19.35668182373051,122.38999938964844
2019-05-16,358.08797794629317,7676.51,254.54300000000006,1222.46,42.63789749145508,22.52520561218261,1051.523,2186.06,19.50594902038579,121.51000213623047
2019-05-17,356.768435227538,7106.31,233.31800000000007,1222.12,42.494937896728516,22.466587066650384,1051.523,2193.577,19.362655639648484,120.6500015258789
2019-05-20,355.11679376357324,8006.98,254.57300000000006,1219.76,42.35198211669922,22.315864562988274,1051.523,2175.512,19.40444946289067,120.63999938964844
2019-05-21,356.8639802817049,8086.18,262.98800000000006,1220.64,42.45919418334961,22.491710662841786,1051.523,2178.41,19.494009017944382,120.36000061035156
2019-05-22,356.6387931346347,7832.46,247.81500000000005,1220.9,42.35198211669922,22.46658706665038,1051.523,2183.841,19.291009902954148,120.23999786376953
2019-05-23,354.911835138237,7878.46,244.86000000000007,1220.8,41.601444244384766,22.433095932006825,1051.523,2172.988,18.84918403625493,121.16999816894531
2019-05-24,355.34865559416045,8112.36,253.92800000000005,1221.6,41.78013610839844,22.575443267822255,1051.523,2166.188,19.111888885498093,121.30000305175781
2019-05-27,355.34865559416045,8754.64,267.268,1221.6,41.78013610839844,22.575443267822255,1051.523,2169.945,19.111888885498093,121.30000305175781
2019-05-28,354.0204088172072,8687.79,272.29,1221.86,41.42273712158203,22.324235916137685,1051.523,2170.108,19.189508438110398,120.83000183105469
2019-05-29,352.5647882128887,8646.35,269.663,1221.24,41.279781341552734,22.11489677429198,1051.523,2164.345,19.10592079162602,120.87000274658203
2019-05-30,353.6566755375389,8463.48,263.36,1220.86,41.49421310424805,22.140016555786126,1051.523,2156.664,18.94471168518071,121.69000244140625
2019-05-31,351.8226067821592,8503.38,261.8469999999999,1220.43,40.92237091064453,22.148391723632805,1039.537,2152.563,18.54468154907231,123.33000183105469
2019-06-03,352.0063928111247,8556.11,260.63999999999993,1221.98,40.85089874267578,22.27399253845214,1039.537,2146.748,18.568567276001023,125.11000061035156
2019-06-04,355.91078043400125,7651.38,239.47299999999996,1222.81,41.52995300292969,22.190259933471673,1039.537,2148.8,18.759624481201218,125.1500015258789
2019-06-05,357.7226982736784,7732.88,244.06299999999993,1224.87,41.672916412353516,22.516830444335934,1039.537,2169.928,18.502889633178757,125.47000122070312
2019-06-06,359.06770023186203,7690.61,241.39499999999995,1225.06,41.63717269897461,22.5586986541748,1039.537,2165.384,18.771566390991257,125.87999725341797
2019-06-07,361.7729312352859,7898.63,247.76999999999992,1225.27,42.101802825927734,22.667558670043938,1039.537,2177.033,18.813358306884812,126.58999633789062
2019-06-10,362.02855402450456,7943.46,244.0929999999999,1229.15,42.28049850463867,22.61731719970702,1039.537,2176.97,18.852170944213917,125.33000183105469
2019-06-11,361.9764025368267,7926.36,244.2399999999999,1230.71,42.494937896728516,22.692678451538075,1039.537,2176.959,18.977550506591847,125.18000030517578
2019-06-12,361.97393617919164,8120.45,255.74799999999988,1232.22,42.28049850463867,22.667558670043935,1039.537,2181.86,18.729772567749073,125.83000183105469
2019-06-13,363.2255699191975,8261.05,258.9019999999999,1232.61,42.38772201538086,22.768041610717763,1039.537,2192.911,18.908891677856495,126.5999984741211
2019-06-14,363.0949207190709,8452.83,257.8699999999999,1233.11,42.17327117919922,22.726173400878896,1039.537,2202.592,18.879037857055714,126.55999755859375
2019-06-17,363.14998571425764,9273.06,272.60299999999984,1232.25,42.13753890991211,22.88096618652343,1039.537,2198.416,18.873065948486378,126.4800033569336
2019-06-18,365.6926130040734,9125.34,263.7599999999998,1235.7,42.4234619140625,22.88096618652343,1039.537,2226.106,19.153684616088917,127.12000274658203
2019-06-19,366.5895863343054,9167.27,268.02199999999976,1237.6,42.88808059692383,23.016311645507805,1039.537,2224.511,19.09875488281255,127.88999938964844
2019-06-20,368.92019767555183,9562.66,272.55299999999977,1240.22,43.20974349975586,23.151651382446282,1039.537,2228.845,19.410421371460007,131.11000061035156
2019-06-21,367.99241821730044,9939.81,293.9179999999997,1239.1,43.031044006347656,22.923265457153317,1039.537,2216.883,19.47609519958501,131.97999572753906
